rating,title,body,author,tag,verified,date,product_handle,featured,photos
5,Sold,Sister 也想买。,Xin Yi,Monolid · Office,true,24 days ago,minutes-magnetic-eyelashes,false,
5,"Surprised, in a good way","I work from home but still wear these because they make me feel put together. I've shown three friends how to apply, all bought their own pairs. I usually struggle with hooded eye products, but the band sits right. Will repurchase.",Xin Yi Chew,Monolid · Hari Raya,true,5 weeks ago,minutes-magnetic-eyelashes,false,
5,Lazy-girl approved,"Took these to a beach trip and they survived the swim, the sweat, and the karaoke. The band is so thin I can apply eyeshadow over it without lifting. My makeup bag has been forever changed.",Rachel,Monolid · Birthday,true,6 months ago,minutes-magnetic-eyelashes,false,
5,Genuine 30-second application by day 3,"Tried two other Malaysian magnetic brands before this. Nothing compares. Sits flush even on my deep-set eyes. Big plus. 10/10, no notes.",Si Min Yap,Monolid · Office,true,6 months ago,minutes-magnetic-eyelashes,false,
5,Worth the hype,"Bought during the launch sale and have zero regrets. Looks different in every lighting — flatters daylight, dramatic at night. Worth every ringgit.",@rachel,Inner double lid · Office,true,10 months ago,kickoff-magnetic-eyelashes,false,
5,Worth the hype,"Took me 5 minutes the first time, 30 seconds by day 3. Pairs well with my normal eyeliner, the magnetic one is just for the lash band. Worth more than the asking price honestly.",Joyce,Inner double lid · Wedding,true,7 months ago,kickoff-magnetic-eyelashes,false,
5,Lazy-girl approved,Skipped my mascara for the first time in years. Photographs beautifully. My ring light selfies look like studio shots. Just go for it.,Joyce,Inner double lid · Reception,true,2 months ago,kickoff-magnetic-eyelashes,false,
4,The breakthrough is real,"Day 1: panic mode. Day 7: muscle memory. Once you nail the angle, it lives in muscle memory forever. It's a 5-minute job on day 1 and a 30-second job by day 7. Just hang in there. The learning curve is brief. The payoff is enormous.",Wen Xin Khoo,Inner double lid · Engagement,true,2 weeks ago,kickoff-magnetic-eyelashes,false,
5,My new favourite,Got mine after seeing a review from a fellow Bharatanatyam student. Photographer at my engagement asked which extensions I was wearing. Even survived a temple visit with all the incense and humidity. Already on my second pair.,Kavitha,Inner double lid · Birthday,true,1 week ago,kickoff-magnetic-eyelashes,false,
5,No notes,No regrets.,Hema Ravi,Inner double lid · Diwali,true,29 days ago,kickoff-magnetic-eyelashes,false,
4,Bestie put me on,Bestie 介绍的，现在我也介绍给我的朋友们。 Lasted through CNY visiting without touch-ups. Magnetic liner ran out faster than I'd like — wish there was a refill. 已经买第二双了。,Bee Khoo,Inner double lid · Engagement,true,10 months ago,kickoff-magnetic-eyelashes,false,
5,Bestie put me on,Saw Kickoff on a friend and had to ask what brand. I love that I can re-use them. Strip lashes felt so wasteful. My new daily.,Sofea H.,Inner double lid · Diwali,true,8 months ago,kickoff-magnetic-eyelashes,false,
3,Works after a few tries,"Pretty but tricky to put on the first time. Instructions in the box could be clearer for first-timers. Holds through long days, including the LRT commute and aircon offices. Recommended, just be patient on day 1.",Ying,Inner double lid · Raya,true,10 months ago,kickoff-magnetic-eyelashes,false,
5,Survived a 12-hour shift,"Wore them to my best friend's solemnisation and didn't think about them once. Fibre quality is genuinely premium, not the stiff plastic strip-lash kind. Will be repurchasing the moment my pair gives out.",Ling,Inner double lid · Photoshoot,true,4 months ago,kickoff-magnetic-eyelashes,false,
5,Worth the hype,"Aiyo, the application part is the fun bit. Tak rasa berat langsung, macam tak pakai apa-apa. Sangat berbaloi-baloi.",Liyana S.,Inner double lid · Diwali,true,7 months ago,kickoff-magnetic-eyelashes,false,
5,Best lah,Game changer.,Sarah,Inner double lid · Photoshoot,true,1 month ago,kickoff-magnetic-eyelashes,false,
5,Love,Senang pakai.,Syafiqah R.,Inner double lid · Office,true,9 months ago,kickoff-magnetic-eyelashes,false,
5,"Surprised, in a good way","Last week pergi Bangsar event, semua orang tanya which lashes. Pakai pergi wedding, tak ada lift up langsung sampai habis majlis. Will tag you guys when I do the next review.",Syafiqah H.,Inner double lid · Akad,true,4 weeks ago,kickoff-magnetic-eyelashes,false,
5,Easy after the first try,"My makeup routine just got 8 minutes shorter. The magnets do most of the work, you just hold the band close and they snap into place. Already telling everyone who'll listen.",@hui_xx,Inner double lid · Raya,true,2 months ago,kickoff-magnetic-eyelashes,false,
4,Life-changing after the first week,"Took me five attempts on day 1. Six months in, I do it in 20 seconds. I genuinely don't remember the last time I used mascara. That's the level of life-changing. Take it from someone who was about to give up.",Fatin Rahman,Inner double lid · Reception,true,8 months ago,kickoff-magnetic-eyelashes,false,
5,Worth it,Syiok!,Izzati Ahmad,Inner double lid · Weekend,true,3 months ago,kickoff-magnetic-eyelashes,false,
4,Better than extensions,终于找到适合我单眼皮的磁性睫毛。 Eyeliner draw 很顺，magnet click 也准。 Took me about 4 tries on day 1 to align the magnets right. 强烈推荐！,Vivian,Inner double lid · Weekend,true,9 months ago,kickoff-magnetic-eyelashes,false,
5,Patience pays,Honestly thought I'd made a mistake the first night. Day 4 I was a believer. The shift from 'this is hard' to 'this is easy' happens overnight. Wild experience. My only regret is not buying them sooner.,Ying,Inner double lid · Office,true,6 weeks ago,kickoff-magnetic-eyelashes,false,
5,Patience pays,"Be patient with the first few wears. It clicks suddenly, then it's effortless. If you struggle on day 1, stick with it — the breakthrough happens around day 3-4. Patience pays off massively with these.",Mei Ling Y.,Inner double lid · Travel,true,8 months ago,kickoff-magnetic-eyelashes,false,
5,Compliments every time,"I'm an oncologist and our hospital rules don't allow extensions, but these are perfect. Held up through a Mehndi ceremony, a sangeet, and the actual wedding day. Cannot go back to strip lashes after this.",Priya,Inner double lid · Birthday,false,4 months ago,kickoff-magnetic-eyelashes,false,
4,Bestie put me on,"Solid product once you watch the demo video twice. Lifts up the outer corner just enough to balance my eye shape. Highly recommend, especially for first-timers.",Jasmine Y.,Inner double lid · Date night,true,6 weeks ago,kickoff-magnetic-eyelashes,false,
5,Worth pushing through,"Felt like I was failing for 3 days. Then it just clicked. Now I think it would actually be harder for me to do strip-lash glue again. Wish someone told me the first time would feel awkward — it gets so much faster. If I can do this, anyone can.",Xin Yi B.,Inner double lid · Engagement,false,9 days ago,kickoff-magnetic-eyelashes,false,
4,"Bought it for Raya, kept wearing it after",Took some getting used to but I love them now. Wish the magnetic liner was bigger or refillable. Took practice. Day 1 was rough but I figured it out by day 3. Worth every ringgit.,Janet Y.,Inner double lid · Reception,true,19 days ago,kickoff-magnetic-eyelashes,false,
4,Lazy-girl approved,"Day 1 was humbling. Day 5 was effortless. Fibre quality is genuinely premium, not the stiff plastic strip-lash kind. Bought a second pair as a gift.",Rachel Y.,Inner double lid · Engagement,true,1 day ago,kickoff-magnetic-eyelashes,false,
5,First magnetic lash that actually fits,"I was scared I'd poke my eye out. Reader, I did not. I get compliments every time. People always assume I had extensions done. The case is gorgeous, makes me feel like I'm using something premium. Bought a second pair as a gift.",Yu Han,Inner double lid · Travel,true,8 weeks ago,kickoff-magnetic-eyelashes,false,
5,"Bought it for Raya, kept wearing it after",Tried at a friend's place before buying. Sold within five minutes. Looks natural in selfies and in person — not the same with most magnetic lashes. Genuinely worth the price.,Siti I.,Inner double lid · Office,true,1 week ago,kickoff-magnetic-eyelashes,false,
5,Trust the process,"First time was humbling. By day 3, faster than mascara. What helped me: do it sitting down, good lighting, no rushing. Like learning to drive — first lesson chaos, fifth lesson natural. Genuinely life-changing once you're past the first few tries.",Mira,Inner double lid · Raya,true,1 day ago,kickoff-magnetic-eyelashes,false,
4,Almost gave up — glad I didn't,"Almost returned them on day 2. Glad I didn't — now my daily. Three days of slight struggle, six months of effortless wear. Worth the trade. Trust the process. It's worth it.",Nadira Y.,Double lid · CNY,true,12 days ago,afterhours-magnetic-eyelashes,false,
5,Yes,Best magnetic lashes I've tried.,Hannah,Double lid · Raya,true,3 weeks ago,afterhours-magnetic-eyelashes,false,
3,Good but practice needed,"Bought these for my Tamil wedding muhurtham and I have zero regrets. The band sits perfectly with traditional eye makeup, no gap when I do my kohl. I have monolid-leaning eyes and this still lifts the corner naturally. Bought one for my mom's birthday next month.",Nirmala R.,Double lid · Wedding,true,6 months ago,afterhours-magnetic-eyelashes,false,
5,"Surprised, in a good way","Worth the wait between launches. Pre-ordered immediately. Took these to Bali, survived the humidity and the ocean. Local brand done right.",Sharon Y.,Double lid · Office,true,4 months ago,afterhours-magnetic-eyelashes,false,
4,Recommended,"Bagi mak, dia pun beli.",Sofea Z.,Double lid · Hari Raya,true,3 months ago,afterhours-magnetic-eyelashes,false,
5,Easier than mascara,"Cantik gila, sumpah. Tahan cuaca panas KL yang melampau ni. Casing dia cantik, tak rasa segan letak atas meja dressing. Will repurchase, jangan tanya.",Nor Ismail,Double lid · Birthday,true,5 weeks ago,afterhours-magnetic-eyelashes,false,
5,Obsessed,Survived a long day.,Fatin A.,Double lid · Office,false,5 weeks ago,afterhours-magnetic-eyelashes,false,
5,Stick with it,"First try sangat susah, fifth try sangat senang. Promise. The shift from 'this is hard' to 'this is easy' happens overnight. Wild experience. Now I think it would actually be harder for me to do strip-lash glue again. Push through day 1 and you're set for life.",Nadia,Double lid · Office,true,6 months ago,afterhours-magnetic-eyelashes,false,
4,Sold,Obsessed.,Iman,Double lid · Date night,true,6 months ago,afterhours-magnetic-eyelashes,false,
5,Better than extensions,"Bestie kata try this brand, I tried, sekarang dia pulak nak beli. Sit perfectly on my eye shape, tak payah trim langsung. Travel with the case, sekali pun tak rosak. Sis you need to try.",Aida,Double lid · Diwali,true,24 days ago,afterhours-magnetic-eyelashes,false,
3,Good but practice needed,Sis sumpah bayar mahal pun berbaloi untuk ni. Beg saya sekarang ada Santai sebagai essentials. Tak gugur walaupun sambil masak dan menangis tengok cerekarama. Beli lagi confirm.,Diyana A.,Double lid · Wedding,true,3 months ago,afterhours-magnetic-eyelashes,false,
5,Genuine 30-second application by day 3,"Mum tried them first, now she's stealing mine. The 70L curl lifts my downturned eyes in a way mascara never could. Hands down the best beauty purchase this year.",Farah Ahmad,Double lid · Office,true,7 months ago,afterhours-magnetic-eyelashes,false,
5,Almost gave up — glad I didn't,Was about to message customer service to ask for a refund. Then watched the video properly. Cancelled my eyelash extension appointments. These are that good once you've got the hang. It's a 5-minute job on day 1 and a 30-second job by day 7. Just hang in there. Three days of patience for a lifetime of effortless lashes. Take the trade.,Khadijah Ahmad,Double lid · Daily,true,4 weeks ago,afterhours-magnetic-eyelashes,false,
3,Okay,"Pretty, but learning curve.",Rachel N.,Double lid · Daily,true,4 weeks ago,afterhours-magnetic-eyelashes,false,
5,Easy after the first try,"Mama saya pun pakai, dia kata best. Hari-hari pakai pergi office, sampai weekend pun pakai. Senang nak ratakan, tak payah cermin pun boleh. Cuba lah, tak rugi.",Aida Mohd,Double lid · Daily,true,6 months ago,afterhours-magnetic-eyelashes,false,
5,It clicks suddenly,"Day 1 I almost cried. Day 14, my sister asked me to teach her. I genuinely don't remember the last time I used mascara. That's the level of life-changing. If I can do this, anyone can.",Marissa M.,Double lid · Daily,true,11 months ago,afterhours-magnetic-eyelashes,false,
5,Compliments every time,"Akhirnya jumpa magnetic lashes yang fit my mata. Bila pakai tak nampak palsu, betul-betul nampak macam own lashes. Five stars, no doubt.",Nadira,Double lid · Office,false,8 months ago,afterhours-magnetic-eyelashes,false,
4,Afterhours convert,"Save up dua bulan untuk beli set, totally worth it tau. Cantik dia, very flattering for my mata sepet. Took me about 4 tries on day 1 to align the magnets right. Boleh tahan lah honestly.",@aliya_xx,Double lid · Birthday,true,8 months ago,afterhours-magnetic-eyelashes,false,
4,Life-changing after the first week,"The learning curve is real but short — about a week if you're average. What helped me: do it sitting down, good lighting, no rushing. Push through day 1 and you're set for life.",Pei Ling,Double lid · Engagement,true,5 months ago,afterhours-magnetic-eyelashes,false,
5,Genuine 30-second application by day 3,"Afterhours lives in my work bag now. Stayed perfect through a tearful K-drama marathon. Holds through long days, including the LRT commute and aircon offices. Permanently in my bag.",Ying Lee,Double lid · Daily,true,7 months ago,afterhours-magnetic-eyelashes,false,
5,"Surprised, in a good way","First time trying anything magnetic and I'm sold. Easier to remove than to apply. Just lift off, no residue. If you're on the fence, just buy them.",Pei Shan F.,Double lid · Akad,true,9 months ago,afterhours-magnetic-eyelashes,false,
4,,Suka!,Farah R.,Double lid · Hari Raya,true,4 months ago,afterhours-magnetic-eyelashes,false,
4,No notes,Yes.,@ling_xx,Double lid · Reception,true,8 months ago,afterhours-magnetic-eyelashes,false,
5,Life-changing after the first week,"Don't judge it by attempt one. By attempt five it's a different product. Once you nail the angle, it lives in muscle memory forever. I almost returned mine after day 1. So glad I didn't. The learning curve is brief. The payoff is enormous.",Pei Shan,Double lid · Raya,true,8 weeks ago,afterhours-magnetic-eyelashes,false,
5,Almost gave up — glad I didn't,"Pakai first time, frustrated nak gila. Pakai fifth time, jadi muscle memory. Wish someone told me the first time would feel awkward — it gets so much faster. My only regret is not buying them sooner.",Aleya Mohd,Double lid · Weekend,true,8 months ago,afterhours-magnetic-eyelashes,false,
5,Did not expect to like these as much,"Tak menyesal langsung beli pre-order set. Recommended for office girlies who always rush in the morning. Try lah, you won't regret.",Aida Yusof,Double lid · Diwali,true,7 weeks ago,afterhours-magnetic-eyelashes,false,
4,"Surprised, in a good way","Pakai pergi MRT, panas, hujan, tak lekang pun. Berbaloi sangat, harga bawah RM150 dapat magnetic quality macam ni. Boleh tahan lah honestly.",Kavitha,Double lid · Birthday,true,11 months ago,afterhours-magnetic-eyelashes,false,
5,First magnetic lash that actually fits,"Tengok TikTok girls semua pakai, akhirnya beli sendiri. Casing dia cantik, tak rasa segan letak atas meja dressing. Recommended sangat.",Husna,Double lid · Photoshoot,false,2 weeks ago,afterhours-magnetic-eyelashes,false,
5,Bestie put me on,Hard to believe these are reusable. Genuinely the lightest lash I've ever worn. No droop by end of day. Already ordered a backup pair.,Hui Ying,Double lid · Diwali,true,9 days ago,afterhours-magnetic-eyelashes,false,
5,Worth it,"So light, didn't feel them.",Jamie H.,Double lid · Photoshoot,true,6 months ago,afterhours-magnetic-eyelashes,false,
5,Almost gave up — glad I didn't,The learning curve is real but short — about a week if you're average. The breakthrough happens when you stop thinking and just trust the magnet click. Trust the process. It's worth it.,Jamie,Double lid · Raya,true,9 months ago,afterhours-magnetic-eyelashes,false,
4,"Day 1 was rough, day 7 was magic","Patience is the secret. First try was rough, third try was perfect. If you struggle on day 1, stick with it — the breakthrough happens around day 3-4. The video tutorial saved me. Watch it BEFORE your first attempt, not after. Patience pays off massively with these.",Joanne T.,Double lid · Office,true,5 weeks ago,afterhours-magnetic-eyelashes,false,
5,Yes,My new daily.,Sarah,Double lid · Wedding,true,25 days ago,afterhours-magnetic-eyelashes,false,
5,"Day 1 was rough, day 7 was magic","Don't judge it by attempt one. By attempt five it's a different product. Like learning to drive — first lesson chaos, fifth lesson natural. Pro tip from another struggler: let the magnets find each other, don't force them. Take it from someone who was about to give up.",Rachel H.,Double lid · Office,true,7 weeks ago,afterhours-magnetic-eyelashes,false,
5,Recommended,Saved my morning routine.,Hannah,Double lid · Akad,true,7 months ago,afterhours-magnetic-eyelashes,false,
5,Worth the hype,Hasil yang ditawarkan oleh Afterhours setanding dengan harga yang dibayar. Reka bentuk band yang nipis membolehkan ia melekat dengan kemas pada garisan bulu mata semula jadi. Pasti akan membeli semula.,Aisyah R.,Double lid · Office,true,23 days ago,afterhours-magnetic-eyelashes,false,
5,Best lah,Akka also bought after seeing mine.,Sumi Sundaram,Double lid · Engagement,true,1 month ago,afterhours-magnetic-eyelashes,false,
3,Good but practice needed,"Honestly the easiest thing I've added to my morning routine in years. Tak rasa heavy on the eye lid, macam tak pakai apa-apa. Boss compliment hari Senin pagi. Win. Confirm beli lagi.",Atikah,Double lid · Diwali,true,5 weeks ago,afterhours-magnetic-eyelashes,false,
5,Worth the hype,Aunty cashier kat MidValley pun tanya which brand. Brush dia included in the kit pun useful giler. Sangat berbaloi-baloi.,Michelle W.,Double lid · Birthday,true,10 months ago,afterhours-magnetic-eyelashes,true,
5,Easier than mascara,"The packaging alone is worth a photo. My contact lenses don't fog up with these, unlike strip lashes. Magnetic liner draws like a regular eyeliner, no learning curve there. 100% buying again.",@syafiqah_kl,Double lid · Travel,true,8 months ago,afterhours-magnetic-eyelashes,false,
3,"Not bad, learning curve",Saya amat berpuas hati dengan Afterhours. Reka bentuk band yang nipis membolehkan ia melekat dengan kemas pada garisan bulu mata semula jadi. Akan saya cadangkan kepada keluarga dan rakan-rakan.,Izzati,Double lid · Hari Raya,true,5 weeks ago,afterhours-magnetic-eyelashes,false,
5,The breakthrough is real,"Take it from someone who fumbled for an hour on day 1 — give it three tries. If you struggle on day 1, stick with it — the breakthrough happens around day 3-4. What helped me: do it sitting down, good lighting, no rushing. Genuinely life-changing once you're past the first few tries.",Ling Choo,Double lid · Office,false,1 month ago,afterhours-magnetic-eyelashes,false,
5,Now my daily,"Use them maybe three times a week and still on my first pair after four months. I keep them in the case in my handbag and they're never tangled. Highly recommend, especially for first-timers.",Mei Ling,Double lid · Weekend,true,2 weeks ago,afterhours-magnetic-eyelashes,false,
3,Good but practice needed,"Saya membeli Afterhours sebagai hadiah dan akhirnya saya pun beli untuk diri sendiri. Pengalaman membeli-belah dengan Santai juga lancar — penghantaran cepat di Klang Valley. Pakej yang diterima sangat elegant, sesuai untuk hadiah. Sangat berbaloi.",Hawa,Double lid · Photoshoot,true,3 months ago,afterhours-magnetic-eyelashes,false,
4,Did not expect to like these as much,"Hard to believe these are reusable. Pairs well with my normal eyeliner, the magnetic one is just for the lash band. Pairs perfectly with a winged liner if you're already used to drawing one. Magnetic liner ran out faster than I'd like — wish there was a refill. Would buy again, learning curve and all.",Jia Xin K.,Double lid · Office,true,6 months ago,afterhours-magnetic-eyelashes,false,
5,Obsessed,Gerek!,Meera Krishnan,Inner double lid · Engagement,true,8 months ago,twilight-magnetic-eyelashes,false,
4,Worth pushing through,Felt like I was failing for 3 days. Then it just clicked. I genuinely don't remember the last time I used mascara. That's the level of life-changing. I almost returned mine after day 1. So glad I didn't. Three days of patience for a lifetime of effortless lashes. Take the trade.,Pei Ling Lim,Inner double lid · Wedding,true,4 days ago,twilight-magnetic-eyelashes,false,
4,Now my daily,"Macam tak percaya magnetic boleh sit flat macam ni. Bila tanggal, no glue residue, no patah lashes asli. Pakai sekali jadi habit, sekarang every Monday wajib. Wish the instructions in the box had a QR code to the demo video. Local brand boleh kalahkan Sephora honestly.",Jia Xin C.,Inner double lid · Office,true,10 months ago,twilight-magnetic-eyelashes,false,
4,Repurchasing,10/10.,Janet,Inner double lid · Office,true,8 months ago,twilight-magnetic-eyelashes,false,
5,Learning curve was worth it,"Day 1: panic mode. Day 7: muscle memory. Wish someone told me the first time would feel awkward — it gets so much faster. Pro tip from another struggler: let the magnets find each other, don't force them. If I can do this, anyone can.",Bee G.,Inner double lid · Hari Raya,true,5 weeks ago,twilight-magnetic-eyelashes,false,
5,It clicks suddenly,"First wear: 12 minutes and slightly crooked. Third wear: 45 seconds and perfect. Three days of slight struggle, six months of effortless wear. Worth the trade. The video tutorial saved me. Watch it BEFORE your first attempt, not after. Push through day 1 and you're set for life.",Bee Ho,Inner double lid · Weekend,false,11 months ago,twilight-magnetic-eyelashes,false,
4,Wore it through a long day,"Saya beli Twilight dua bulan lepas, sampai sekarang still pakai. Comel betul packaging dia, rasa macam unboxing luxury. Cantik dia sit flush on the lid, no gap, no lifting. Took practice. Day 1 was rough but I figured it out by day 3. 100% recommend lah.",Joanne Ng,Inner double lid · Date night,true,6 months ago,twilight-magnetic-eyelashes,false,
4,My new daily,Comel.,Aina S.,Inner double lid · Birthday,true,3 months ago,twilight-magnetic-eyelashes,false,
5,Did not expect to like these as much,"Akak punya colleague pakai, nampak best, terus PM founder for stock check. Tahan air mata bila cry watching K-drama, can confirm waterproof. Stop scrolling and just buy lah.",Izzati Ahmad,Inner double lid · Date night,true,8 months ago,twilight-magnetic-eyelashes,false,
4,"Light, comfy, easy","My amma kept asking about my lashes after Deepavali. Had to buy her a set. Lasted through my Pongal cooking session in a hot kitchen, no smudging. Recommended to my mom and aunties at the temple.",Saraswati K.,Inner double lid · Akad,true,6 weeks ago,twilight-magnetic-eyelashes,false,
5,My new favourite,"Birthday present from my husband, best gift this year. No glue means no panda eyes at the end of the day. Pairs perfectly with a winged liner if you're already used to drawing one. Skip the strip lashes, go straight to these.",@sangeetha_kl,Inner double lid · Office,true,7 months ago,twilight-magnetic-eyelashes,false,
5,Love,Cantik gila.,Eka Roslan,Inner double lid · Reception,true,8 months ago,twilight-magnetic-eyelashes,false,
5,Easy after the first try,"Tetiba je nampak ad on IG, panggil bestie suruh beli sekali. Apply ikut tutorial, jadi within seconds. Will get another pair next month.",Atikah Ismail,Inner double lid · Raya,true,2 months ago,twilight-magnetic-eyelashes,false,
5,My new favourite,"Got these for Diwali makeup and they completed the look. Magnetic eyeliner doesn't sting my eyes the way the previous brand's did. Will definitely buy again, no hesitation.",Deepa K.,Inner double lid · Office,false,6 months ago,twilight-magnetic-eyelashes,true,
5,Lazy-girl approved,"After tried 3 other brands, akhirnya jumpa the one. Husband ingat saya pergi salon. Told him magnetic, dia tak percaya. My honest verdict: terbaik.",Liyana Yusof,Inner double lid · Diwali,true,19 days ago,twilight-magnetic-eyelashes,false,
5,Worth pushing through,"Day 1 I almost cried. Day 14, my sister asked me to teach her. It's a 5-minute job on day 1 and a 30-second job by day 7. Just hang in there. The learning curve is brief. The payoff is enormous.",Nadira Rahman,Inner double lid · Weekend,true,10 months ago,twilight-magnetic-eyelashes,false,
5,Obsessed,"Easier than mascara, like they said.",Yu Han Y.,Inner double lid · Office,true,3 months ago,twilight-magnetic-eyelashes,false,
4,Wore it through a long day,"Three months in and these still look brand new. Magnetic liner draws like a regular eyeliner, no learning curve there. The magnets do most of the work, you just hold the band close and they snap into place. My new daily.",Nirmala G.,Inner double lid · Raya,true,2 months ago,twilight-magnetic-eyelashes,false,
1,Didn't work for my eye shape,"Beli Twilight masa launch, no regrets at all. Hold properly the whole day, no need touch up. Wish the instructions in the box had a QR code to the demo video. Sis you need to try.",Nirmala Subramaniam,Inner double lid · Daily,true,1 month ago,twilight-magnetic-eyelashes,false,
5,"Day 1 was rough, day 7 was magic","First try sangat susah, fifth try sangat senang. Promise. Like learning to drive — first lesson chaos, fifth lesson natural. The shift from 'this is hard' to 'this is easy' happens overnight. Wild experience. My only regret is not buying them sooner.",Cheryl,Inner double lid · Office,true,6 months ago,twilight-magnetic-eyelashes,false,
5,My new favourite,My MUA recommended these for a wedding shoot. Now I own three pairs. Customer service responded within an hour when I had a question. The band is so thin I can apply eyeshadow over it without lifting. Five stars without thinking twice.,@janet_kl,Inner double lid · Wedding,true,4 weeks ago,twilight-magnetic-eyelashes,false,
3,Works after a few tries,"I'm an oncologist and our hospital rules don't allow extensions, but these are perfect. Held up perfectly through a Carnatic music performance with stage lights. Lasted through my Pongal cooking session in a hot kitchen, no smudging. Wish the instructions in the box had a QR code to the demo video. My sisters are next on my list to convert.",Lakshmi,Inner double lid · Daily,true,5 months ago,twilight-magnetic-eyelashes,false,
5,"Light, comfy, easy",Three months in and these still look brand new. Light enough that I forget I'm wearing them. Recommended to my whole office WhatsApp group.,Eka R.,Inner double lid · Office,true,3 months ago,twilight-magnetic-eyelashes,false,
5,,Recommended.,Sharon G.,Inner double lid · Photoshoot,true,4 weeks ago,twilight-magnetic-eyelashes,false,
4,Glasses-friendly,"Replaced my whole strip-lash stash with one pair of these. The 70L curl lifts my downturned eyes in a way mascara never could. Customer service responded within an hour when I had a question. If you're on the fence, just buy them.",@meiling_pj,Inner double lid · Raya,true,13 days ago,twilight-magnetic-eyelashes,false,
4,Now my daily,"First time tengok ad, terus add to cart. Tahan cuaca panas KL yang melampau ni. Magnetic liner ran out faster than I'd like — wish there was a refill. Bagi 100 stars boleh tak?",Nadira,Inner double lid · Office,true,5 months ago,twilight-magnetic-eyelashes,false,
5,"Light, comfy, easy","Pakai first time, jaw dropped weh. Lipat kasi flat, simpan dalam casing, sekejap saja. Don't sleep on this one.",S. Rahman,Inner double lid · Raya,true,3 weeks ago,twilight-magnetic-eyelashes,false,
5,Twilight convert,"Eh first try sangat senang, you ingat susah but no. Senang nak simpan dalam beg tangan, casing dia compact. Try lah, you won't regret.",Yu Han T.,Inner double lid · Diwali,false,8 weeks ago,twilight-magnetic-eyelashes,false,
5,"Sits flat, looks natural","Suka sebab tak rasa heavy. Sekejap je settle, sambung makeup yang lain. Berbaloi-baloi.",Syafiqah,Monolid · Weekend,true,6 months ago,nightshift-magnetic-eyelashes,false,
4,First magnetic lash that actually fits,"Worth the wait between launches. Pre-ordered immediately. Removal is the part that sold me. Strip-lash glue ruined my natural lashes. Solid product, just don't expect Day-1 perfection.",Crystal,Monolid · Office,true,8 weeks ago,nightshift-magnetic-eyelashes,false,
5,"Light, comfy, easy",Produk ini memang sesuai untuk mereka yang sibuk dan tidak ada masa untuk makeup yang complicated. Sangat ringan dan selesa dipakai sepanjang hari. Saya berpuas hati sepenuhnya.,Syafiqah R.,Monolid · Office,true,6 months ago,nightshift-magnetic-eyelashes,false,
5,Lazy-girl approved,"Wore Nightshift for a 12-hour shift, didn't budge. Looks different in every lighting — flatters daylight, dramatic at night. Will repurchase.",Joyce L.,Monolid · Wedding,true,1 month ago,nightshift-magnetic-eyelashes,false,
5,The breakthrough is real,"Almost returned them on day 2. Glad I didn't — now my daily. Now I think it would actually be harder for me to do strip-lash glue again. Once you nail the angle, it lives in muscle memory forever. Patience pays off massively with these.",@sharon_xx,Monolid · Akad,true,2 months ago,nightshift-magnetic-eyelashes,false,
5,No notes,Best gila.,Wani R.,Monolid · Birthday,false,5 weeks ago,nightshift-magnetic-eyelashes,false,
5,Lazy-girl approved,Sister-in-law gave me a pair after I kept complimenting hers. Removal is the part that sold me. Strip-lash glue ruined my natural lashes. My makeup bag has been forever changed.,@pei_xx,Monolid · Reception,true,11 months ago,nightshift-magnetic-eyelashes,false,
4,Genuine 30-second application by day 3,"Wore Nightshift for a 12-hour shift, didn't budge. I get compliments every time. People always assume I had extensions done. Already telling everyone who'll listen.",Pei Shan W.,Monolid · Hari Raya,true,7 weeks ago,nightshift-magnetic-eyelashes,false,
5,First magnetic lash that actually fits,"I'm bad at makeup. These still worked. Lifts up the outer corner just enough to balance my eye shape. 10/10, no notes.",Si Min Choo,Monolid · CNY,true,8 months ago,nightshift-magnetic-eyelashes,false,
5,Wore it through a long day,"Comel sangat lashes ni. Beg saya sekarang ada Santai sebagai essentials. Will repurchase, jangan tanya.",Aina A.,Monolid · Weekend,true,4 weeks ago,nightshift-magnetic-eyelashes,false,
5,Compliments every time,"I work from home but still wear these because they make me feel put together. I've shown three friends how to apply, all bought their own pairs. Works under my glasses, doesn't smudge the lenses. Worth every ringgit.",Vivian H.,Monolid · Travel,true,8 months ago,nightshift-magnetic-eyelashes,false,
4,"Bought it for Raya, kept wearing it after",My makeup routine just got 8 minutes shorter. Stayed perfect through a tearful K-drama marathon. Magnetic liner ran out faster than I'd like — wish there was a refill. Will repurchase.,Bee Yap,Monolid · Birthday,true,3 weeks ago,nightshift-magnetic-eyelashes,false,
5,Wore it through a long day,"Replaced my whole strip-lash stash with one pair of these. The case is gorgeous, makes me feel like I'm using something premium. Worth more than the asking price honestly.",Bee Lai,Monolid · Wedding,true,5 months ago,nightshift-magnetic-eyelashes,false,
5,Did not expect to like these as much,Was looking for something that would survive a long puja day. Found it. Magnetic eyeliner doesn't sting my eyes the way the previous brand's did. My sisters are next on my list to convert.,Lakshmi Raj,Monolid · Diwali,true,7 months ago,nightshift-magnetic-eyelashes,false,
4,Worth it,Bought a second pair.,Karen Khoo,Monolid · Diwali,true,6 months ago,nightshift-magnetic-eyelashes,false,
